"trait"	"comp"	"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"mean_abu1"	"mean_abu2"	"log_fold_diff"	"q"	"status"
"ko:K00060"	"human"	1.21859295913272	0.09870529716259	12.3457706340261	2.47150159403182e-25	113987.265593068	358433.809772775	1.14565129216412	3.13386402123234e-21	"Human"
"ko:K00060"	"hdi_diff"	-0.019716265852829	0.108242162531077	-0.182149593021743	0.85568493212774	367468.753206924	354104.566043912	-0.0370459332250153	1	"Human"
"ko:K00064"	"human"	1.80641954336826	0.521259812088048	3.4654878459403	0.000671870084745412	19253.6290129731	69368.4918447906	1.28169567205031	1	"other"
"ko:K00064"	"hdi_diff"	0.365082520466887	0.571623721551772	0.638676294741245	0.523903275595966	47721.4070194313	79741.0533236085	0.513396055423153	1	"other"
"ko:K00065"	"human"	0.0555766511269792	0.120278944043778	0.462064674484927	0.644632752936354	76430.0106775157	139162.908112458	0.59926392074178	1	"Human_EUR"
"ko:K00065"	"hdi_diff"	0.75623126194176	0.131900246334372	5.73335746488818	4.47038047287481e-08	84611.5229178994	165302.113518184	0.669698559518469	0.000566844243960526	"Human_EUR"
"ko:K00066"	"human"	0.451896177902002	0.245194571356413	1.84301053405105	0.0670896094063908	27454.3240937139	63132.276310323	0.832687883664233	1	"other"
"ko:K00066"	"hdi_diff"	0.763343398572197	0.268885170375209	2.83891966785304	0.00508540995321507	44383.1752014012	72116.2205916814	0.485409867405653	1	"other"
"ko:K00067"	"human"	-0.0418787303800131	0.0337628861902612	-1.24037767814095	0.216565250859145	819021.688181561	781036.621956465	-0.0474884655681192	1	"other"
"ko:K00067"	"hdi_diff"	-0.0153315897514579	0.0370250424200092	-0.414087027302699	0.6793385562885	786513.667154471	778412.204465754	-0.0103538766360277	1	"other"
"ko:K00068"	"human"	-0.171839510401966	0.125619309769598	-1.36793866099998	0.173158215901385	61602.4496394996	87540.5976691388	0.351396212716163	1	"other"
"ko:K00068"	"hdi_diff"	0.628097164849019	0.137756596008466	4.55947071173577	9.84115033698581e-06	52844.8613248656	104165.63800077	0.678612505907537	0.12478578627298	"other"
"ko:K00073"	"human"	-0.296053596971384	0.120966833969594	-2.44739477141147	0.0154185815568941	117686.050501044	123218.395310441	0.0459374811946879	1	"other"
"ko:K00073"	"hdi_diff"	0.498907300310919	0.132654599902964	3.76094987038418	0.000233452113266333	85029.0905291111	141517.437184828	0.509424806651488	1	"other"
"ko:K00074"	"human"	-0.32593069787588	0.0894466198584805	-3.64385706683558	0.000357655731208694	370440.423349446	424458.087301371	0.136120291931071	1	"Human_EUR"
"ko:K00074"	"hdi_diff"	0.670976887840755	0.0980889156194813	6.84049653932043	1.40351238173111e-10	270454.007040183	498251.709093191	0.611001644411661	1.77965370003504e-06	"Human_EUR"
"ko:K00075"	"human"	-0.0154448273337439	0.0204263393900201	-0.756123113341098	0.450634321154494	907353.289316363	955133.379360976	0.0513190514439239	1	"other"
"ko:K00075"	"hdi_diff"	0.102207880795973	0.0223999239324258	4.56286731617061	9.70055215999659e-06	892963.634547473	984923.048750779	0.0980175532099695	0.123003001388757	"other"
"ko:K00076"	"human"	1.47379211254566	0.140896391998206	10.4601125099388	4.89813135890252e-20	28839.4351439142	178087.166794521	1.82050034622167	6.21083056308839e-16	"Human"
"ko:K00076"	"hdi_diff"	0.61182198292344	0.154509743662393	3.95976310892265	0.000110611168429915	124746.959681093	203646.016036372	0.490092802339344	1	"Human"
"ko:K00077"	"human"	-0.0442215044526231	0.0419904823670833	-1.05313161363654	0.293792998697909	556289.097292642	658772.245143213	0.169089470074996	1	"Human_EUR"
"ko:K00077"	"hdi_diff"	0.301588167748124	0.0460475855682728	6.54948927345978	6.74909937603706e-10	535853.715395033	717670.707314216	0.292149161371103	8.55785800881499e-06	"Human_EUR"
"ko:K00082"	"human"	0.298538118055396	0.0811018622413301	3.68102667195303	0.000312697445808542	438828.426903337	565918.253464385	0.254340617927089	1	"other"
"ko:K00082"	"hdi_diff"	-0.0409764646886115	0.0889378909405304	-0.460731239017248	0.645587288217817	582682.634000069	557885.32112437	-0.0434891712179375	1	"other"
"ko:K00086"	"human"	-0.620703217747003	0.100542570064653	-6.17353641694129	4.85005033633083e-09	298211.595302434	319065.637103435	0.0675933355040564	6.1498638264675e-05	"NHA"
"ko:K00086"	"hdi_diff"	0.997064819531069	0.110256951988135	9.04310160540591	3.60970988941281e-16	151625.942830268	399297.157275993	0.968285218600273	4.57711213977544e-12	"NHA"
"ko:K00087"	"human"	-0.143508437760009	0.0849263583056697	-1.68979855751602	0.0929213002827204	222480.920733327	339773.586418774	0.423436573445982	1	"Human_EUR"
"ko:K00087"	"hdi_diff"	0.753179649416518	0.0931319082475632	8.08723522999676	1.15754967234922e-13	196221.802253613	408558.816331247	0.733387572972123	1.46777298453881e-09	"Human_EUR"
"ko:K00088"	"human"	0.0384529861074828	0.019343486653072	1.98790356656698	0.048446929831486	891016.105715094	926116.383599717	0.0386373651388847	1	"other"
"ko:K00088"	"hdi_diff"	0.00275850997458114	0.0212124464077203	0.130042048029745	0.896688733213932	924487.864624667	926896.715608596	0.00260221432837956	1	"other"
"ko:K00090"	"human"	0.244386340798429	0.416923049440065	0.586166538709346	0.558550311274163	14781.874123937	19097.0047701145	0.256114510335693	1	"other"
"ko:K00090"	"hdi_diff"	-0.543116335205093	0.457205983647531	-1.18790294665914	0.23654834234266	17702.7202357403	19765.0994428354	0.110193520641202	1	"other"
"ko:K00091"	"human"	0.585056060859627	0.0969159532844469	6.0367363786073	9.77465852658309e-09	197404.471566042	316689.117148863	0.472663902557295	0.000123942670117074	"Human"
"ko:K00091"	"hdi_diff"	-0.138242048187662	0.106279932980591	-1.30073518406253	0.195130452789496	354172.036971692	298728.551400424	-0.170246945004434	1	"Human"
"ko:K00094"	"human"	0.298776455094978	0.136488993127757	2.18901501321293	0.029975194607868	45790.0482330858	111388.470062706	0.88894418076089	1	"Human_EUR"
"ko:K00094"	"hdi_diff"	0.847015307290494	0.149676503718963	5.65897309360509	6.44200754831005e-08	65701.2874836344	133280.245048511	0.707327777988407	0.000816846557125715	"Human_EUR"
"ko:K00096"	"human"	0.952306328286756	0.127372817854802	7.47652712977062	4.02052798869968e-12	101677.962518793	273803.094829355	0.990592444857549	5.09802948967119e-08	"Human"
"ko:K00096"	"hdi_diff"	0.22494584961645	0.139679527326383	1.61044251739791	0.109178583232187	239661.188217533	290162.758414186	0.191215065072618	1	"Human"
"ko:K00097"	"human"	0.380445552291222	0.108738294007779	3.49872651362368	0.000598460627680713	490400.010809542	555584.24748797	0.124798612316319	1	"other"
"ko:K00097"	"hdi_diff"	-0.278745766260014	0.119244543420543	-2.33759766496782	0.0205867721881583	656572.084294039	507194.242351728	-0.258137988823217	1	"other"
"ko:K00098"	"human"	0.226056621977276	0.5531934617466	0.408639359661892	0.683324748577808	13690.4120157458	13758.6835353682	0.0049740572470378	1	"other"
"ko:K00098"	"hdi_diff"	0.575764574640141	0.606642787355887	0.949099843665278	0.343933125362718	13378.5851523871	13940.8140105467	0.0411624775814848	1	"other"
"ko:K00099"	"human"	0.0470334798567474	0.0144325553452777	3.2588463187246	0.00135396489674513	927531.599276518	962993.37802632	0.0375196324703086	1	"other"
"ko:K00099"	"hdi_diff"	-0.0116364509344825	0.0158270229291646	-0.735226769213805	0.463226529183196	970369.381548926	959459.043005071	-0.0113071642431787	1	"other"
"ko:K00100"	"human"	0.00105431737378072	0.0590599299264302	0.0178516529751062	0.985778381450786	497297.926075164	652550.12461077	0.271698181814069	1	"Human_EUR"
"ko:K00100"	"hdi_diff"	0.395253528949699	0.0647662761567936	6.10276755749897	6.97744361849134e-09	500319.412381743	725494.007553845	0.371605472968557	8.84739850824702e-05	"Human_EUR"
"ko:K00101"	"human"	0.213116575656936	0.239709684235489	0.889061183892648	0.375241435424765	17420.8771051406	21247.4109974139	0.19855539461451	1	"other"
"ko:K00101"	"hdi_diff"	-0.273390581887586	0.26287033570803	-1.04002066703807	0.299824743406149	16870.7807300685	23344.5463338503	0.324763783747742	1	"other"
"ko:K00102"	"human"	-1.27210099776096	0.187446519478923	-6.78647435704454	1.88376296275099e-10	80517.0751859484	48695.9398021613	-0.502865505315177	2.38861143676826e-06	"NHA"
"ko:K00102"	"hdi_diff"	0.444241376883919	0.205557525386917	2.16115355566638	0.0320993928805385	29135.299064858	58068.7468221191	0.689660032123317	1	"NHA"
"ko:K00103"	"human"	6.56487460071089	0.613774497236023	10.6959064449144	1.08196832998188e-20	190.678503268389	16174.5614788813	4.4354373251206	1.37193584241703e-16	"Human_AFR"
"ko:K00103"	"hdi_diff"	-7.23747165769552	0.673077137671914	-10.7528116060055	7.50852585620113e-21	42947.0326141988	3346.08572654165	-2.55190080610908	9.52081078566304e-17	"Human_AFR"
"ko:K00104"	"human"	-0.483924300579118	0.117728293828154	-4.1105182521841	6.16191443252973e-05	238118.859045121	175723.117754407	-0.303858903890465	0.78133075004477	"other"
"ko:K00104"	"hdi_diff"	0.259687952239918	0.129103153340013	2.01147644748839	0.0458736860255239	144272.799223634	190793.062050402	0.279481759468853	1	"other"
"ko:K00111"	"human"	-0.153439487767466	0.0636808721849473	-2.40950669334167	0.0170546125167403	430641.242302763	463816.199951698	0.0742128278331528	1	"other"
"ko:K00111"	"hdi_diff"	0.319619356938461	0.0698336919629506	4.57686466165975	9.14130765403452e-06	377792.024233331	505036.117483416	0.29028543582317	0.115911781053158	"other"
"ko:K00112"	"human"	0.744726310483396	0.229853667898097	3.24000185550035	0.0014409930550372	66639.4453762997	75277.039805257	0.121876775065343	1	"Human_AFR"
"ko:K00112"	"hdi_diff"	-1.55106481241116	0.25206203511051	-6.15350428211507	5.37730420734922e-09	133407.838408305	47422.6988079629	-1.0342963076148	6.8184217349188e-05	"Human_AFR"
"ko:K00113"	"human"	0.0640459763678762	0.104273791324538	0.614209721870971	0.53990761859128	126424.590834671	130722.406791671	0.0334297721641479	1	"other"
"ko:K00113"	"hdi_diff"	-0.238602575331491	0.114348682317326	-2.08662286697236	0.0384323560582691	157058.186906174	118103.178820138	-0.285055614649138	1	"other"
"ko:K00116"	"human"	4.83977229496198	0.860925221273477	5.62159427482333	7.73157769517973e-08	1660.42968222521	14259.9952902812	2.14984972244865	0.000980364051748789	"Human"
"ko:K00116"	"hdi_diff"	-3.2759574448107	0.944107463398694	-3.46989889584981	0.000661663717459119	11174.7263491587	15738.3533245691	0.342420021227168	1	"Human"
"ko:K00117"	"human"	6.08533177484571	0.789014919686324	7.712568701825	1.03544645592942e-12	2226.60022283701	20476.4747418469	2.21840061618009	1.3129461061185e-08	"Human"
"ko:K00117"	"hdi_diff"	-1.63816691417479	0.865249217936611	-1.89328910123881	0.0600386596528205	27357.2257680994	17179.4482084343	-0.465245237812755	1	"Human"
"ko:K00118"	"human"	1.03421445807151	0.506006221832608	2.04387695931067	0.0425270565391862	7964.08557780045	26962.5941637956	1.21941990430398	1	"other"
"ko:K00118"	"hdi_diff"	0.656955331348387	0.554896335655834	1.18392443621371	0.23811538698593	17969.1218398234	31271.9663190323	0.554043547516497	1	"other"
"ko:K00121"	"human"	0.0753583430338082	0.221843067408691	0.339692125221921	0.734512689893428	18411.8436373256	33424.7835623452	0.596279120239628	1	"other"
"ko:K00121"	"hdi_diff"	0.65322916472659	0.243277453684069	2.68512003407806	0.0079773864573764	19286.3551092195	40199.4471961346	0.734428414343709	1	"other"
"ko:K00123"	"human"	-0.300570245070692	0.125770359406173	-2.38983371352233	0.017963281236	216466.758592568	248432.796710518	0.137734783112899	1	"Human_EUR"
"ko:K00123"	"hdi_diff"	0.719821882973187	0.137922239999036	5.21904141767286	5.25152806916309e-07	149638.171428588	295771.887991443	0.681365017156208	0.0066589375916988	"Human_EUR"
"ko:K00124"	"human"	-0.903270545071301	0.137904772477447	-6.54995856085417	6.73223033458267e-10	123233.27043151	67116.6018606535	-0.607640849115956	8.53646806425083e-06	"NHA"
"ko:K00124"	"hdi_diff"	0.381877621057353	0.151229075089321	2.52516006483412	0.0124906246178358	52289.2538361526	74221.3727890602	0.350255622213332	1	"NHA"
"ko:K00125"	"human"	-0.0740440570618163	0.16760023114418	-0.44178970730726	0.659209525676678	44930.8124460902	128650.619217553	1.05196206327295	1	"Human_EUR"
"ko:K00125"	"hdi_diff"	1.43348206070472	0.18379369680506	7.79940817135389	6.25619869308321e-13	58272.4303152334	162373.501399914	1.02475915557426	7.93285994282951e-09	"Human_EUR"
"ko:K00127"	"human"	-0.529573822439448	0.277121263696557	-1.91098227315867	0.0577096947249235	51123.4701120906	34822.5264032209	-0.383970045319776	1	"other"
"ko:K00127"	"hdi_diff"	0.620761364757114	0.303896606647661	2.04267290643632	0.0426475897890026	20495.1672295465	41687.7193406066	0.709992668545894	1	"other"
"ko:K00128"	"human"	-0.14262171147899	0.084049849407554	-1.69687051772602	0.0915730511651952	280876.219565093	334078.076078295	0.173460086882458	1	"Human_EUR"
"ko:K00128"	"hdi_diff"	0.480398914412306	0.092170711418851	5.21205605356815	5.4245989614995e-07	241584.678152014	378397.829251305	0.448724558096731	0.00687839148318136	"Human_EUR"
"ko:K00130"	"human"	-0.524214827013333	0.16724338849322	-3.13444275278233	0.00203250771227505	38101.2508771887	45622.1306188962	0.180141479797684	1	"other"
"ko:K00130"	"hdi_diff"	0.782524847122235	0.183402376163377	4.26671051647201	3.30562023992655e-05	26090.2364898369	54981.1632224038	0.745409336313533	0.419152646422686	"other"
"ko:K00131"	"human"	-0.762717320918948	0.201605124803869	-3.78322387221533	0.000215013691583754	34305.4879372465	31416.8555963593	-0.087958108114288	1	"other"
"ko:K00131"	"hdi_diff"	0.809199211639795	0.221084129357033	3.66014156689196	0.000337255681830929	15927.8658187246	38838.6631981426	0.891309048297897	1	"other"
"ko:K00132"	"human"	-1.04994416916433	0.154115361549292	-6.81271586822655	1.63308525048172e-10	84036.7997766299	67595.0303793539	-0.217717435839911	2.07075209761082e-06	"NHA"
"ko:K00132"	"hdi_diff"	0.866992705043696	0.169005924635184	5.12995450848949	7.92394914280124e-07	39726.2316074987	80948.8297908679	0.711792690231032	0.010047567513072	"NHA"
"ko:K00133"	"human"	-0.0373687112834156	0.015196449397666	-2.45904226082936	0.0149444430303868	913403.043291512	936220.730244687	0.0246740123308413	1	"Human_EUR"
"ko:K00133"	"hdi_diff"	0.0910740571674151	0.0166647241118978	5.46508040312485	1.6461748564308e-07	881247.134339011	962562.24494949	0.0882605359795035	0.00208734971795425	"Human_EUR"
"ko:K00134"	"human"	-0.0501494337674633	0.0127599237291119	-3.93022990043794	0.000123811670588048	966199.045831716	963129.804828658	-0.00318166642198047	1	"Human_EUR"
"ko:K00134"	"hdi_diff"	0.0681563244304997	0.0139927823315865	4.87082002816894	2.55174533610541e-06	921678.501958479	982991.887453952	0.0644043332036635	0.0323561308618166	"Human_EUR"
"ko:K00135"	"human"	0.701591446478017	0.140252132753644	5.00235848612996	1.41658553780138e-06	28055.7784541496	95333.9645259972	1.22316637352394	0.0179623046193215	"Human_EUR"
"ko:K00135"	"hdi_diff"	0.768131663252835	0.1538032363536	4.99424902533825	1.46937830220878e-06	51039.8771087636	116558.214746755	0.825772601340995	0.0186317168720073	"Human_EUR"
"ko:K00138"	"human"	5.74835903615647	0.771103957619198	7.45471343955316	4.55304203388126e-12	1027.13681327468	13962.2626466132	2.60868153894738	5.77325729896144e-08	"Human"
"ko:K00138"	"hdi_diff"	-1.94930189180626	0.845607706053371	-2.30520828730862	0.0223778271564914	10080.1381386234	15822.4473066917	0.450826679888702	1	"Human"
"ko:K00140"	"human"	-0.653500510651435	0.148453780224387	-4.40204695133848	1.90142892025746e-05	88702.5691006781	59780.4259911289	-0.394605115839442	0.241101187088645	"other"
"ko:K00140"	"hdi_diff"	0.128687252852135	0.162797323642435	0.790475236157944	0.430364695876283	50624.420259153	64167.6787377007	0.237061394711676	1	"other"
"ko:K00145"	"human"	-0.0109637988486057	0.0344711361603027	-0.31805736827531	0.750836430963279	729047.196213825	782474.946213704	0.070723339679367	1	"other"
"ko:K00145"	"hdi_diff"	0.115381090064337	0.0378017232119588	3.05227064431378	0.0026408007745969	720681.388115548	812084.359469071	0.119406932695995	1	"other"
"ko:K00146"	"human"	-2.03718071356788	0.193357917137446	-10.5358019145385	3.01862711422678e-20	73501.183934624	26273.2599655911	-1.02872536777046	3.82761918083956e-16	"NHA"
"ko:K00146"	"hdi_diff"	1.14822506635458	0.21204007986508	5.41513221031226	2.08914559904222e-07	13433.3780757991	32425.7033711164	0.881165311818462	0.00264903661958553	"NHA"
"ko:K00147"	"human"	0.0524860644513612	0.0347071779964805	1.51225387603347	0.132348117010503	702813.59439502	827613.601413656	0.163454466627746	1	"other"
"ko:K00147"	"hdi_diff"	0.162801610120779	0.0380605713136327	4.27743474419328	3.16531658617346e-05	743273.787092599	868026.429109162	0.155157503591898	0.401362143126795	"other"
"ko:K00150"	"human"	-4.25892882225932	0.383666380083284	-11.1006047007163	7.99758913525457e-22	83712.2603535329	11273.9526660296	-2.00481370486497	1.01409430235028e-17	"NHA"
"ko:K00150"	"hdi_diff"	2.73681315562742	0.420736068524036	6.50482181199321	8.56046039294629e-10	4666.44602739458	14440.0495970422	1.12946278472541	1.08546637782559e-05	"NHA"
"ko:K00151"	"human"	-1.93757593412916	0.189570017604367	-10.2208986347878	2.25129486263618e-19	73511.3198709104	26706.120879339	-1.01252278001498	2.85464188582268e-15	"NHA"
"ko:K00151"	"hdi_diff"	1.05728609278078	0.207886195031162	5.08588890485149	9.69515830235197e-07	13808.8880928526	32886.0449228637	0.867693944834727	0.0122934607273823	"NHA"
"ko:K00156"	"human"	7.32520486230237	0.663569028458021	11.0391000003789	1.18930358328926e-21	2236.40713434309	55274.6551309487	3.20701491278267	1.50803694361078e-17	"Human"
"ko:K00156"	"hdi_diff"	1.01861429392811	0.727682796097843	1.39980538139746	0.163415498387811	32735.7936399139	66074.5262620695	0.702298791956803	1	"Human"
"ko:K00158"	"human"	-0.324668707280268	0.12214960039281	-2.65795963503928	0.00862078761251628	104699.006291942	115127.406402128	0.0949489048926967	1	"other"
"ko:K00158"	"hdi_diff"	0.547810087008346	0.133951644733367	4.08961075542425	6.68905739321601e-05	76222.4257911034	133769.376278244	0.562455879650913	0.84817247745979	"other"
"ko:K00161"	"human"	0.125899588424229	0.187933463851309	0.669915755524198	0.503831238001949	75419.7499640101	99935.7783495182	0.281455333934715	1	"other"
"ko:K00161"	"hdi_diff"	-0.0151919476011439	0.206091518125043	-0.073714569815175	0.941325199489652	111312.734278303	94484.3203003086	-0.163908167699797	1	"other"
"ko:K00162"	"human"	0.164292980431645	0.193893901675818	0.84733443915289	0.398014229664063	69593.6362823402	95173.7759198413	0.313027448402516	1	"other"
"ko:K00162"	"hdi_diff"	-0.00588525231588106	0.212627851009935	-0.0276786521047333	0.97795130190263	105340.376915275	90302.2796095293	-0.154032506317161	1	"other"
"ko:K00163"	"human"	4.86566011391542	0.851205241558074	5.71620083660336	4.86471475477743e-08	1860.82853015976	11674.19922115	1.83590778177067	0.000616845830905778	"Human"
"ko:K00163"	"hdi_diff"	-3.6103299069448	0.933448343225839	-3.86773401350536	0.000156850459334841	16133.0468018977	9537.66808870841	-0.52557788496437	1	"Human"
"ko:K00164"	"human"	4.32751316606092	0.773761493890512	5.59282569658767	8.89273621384497e-08	2953.37192107675	25566.671972265	2.15804265947354	0.00112759895191554	"Human"
"ko:K00164"	"hdi_diff"	0.437958008659155	0.848522012390324	0.516142188728148	0.606433768782886	11604.624425778	32256.8197549567	1.02227064197704	1	"Human"
"ko:K00169"	"human"	-0.451632892639642	0.150701479619026	-2.99687099145525	0.00314133126369215	185816.809716075	135382.53694372	-0.316654911234452	1	"other"
"ko:K00169"	"hdi_diff"	0.222321026324349	0.165262194831615	1.3452624573386	0.180353518354226	121897.579973848	141844.078825118	0.151546080532275	1	"other"
"ko:K00170"	"human"	-0.301524448498175	0.0833723781400615	-3.6165988691318	0.000394430060792256	559610.851185328	589681.169812675	0.0523402759934731	1	"Human_EUR"
"ko:K00170"	"hdi_diff"	0.481447152669619	0.0914277831550794	5.26587363332424	4.22236266777764e-07	438751.892494581	662001.448527595	0.41133288727375	0.00535395586274205	"Human_EUR"
"ko:K00171"	"human"	-0.65892743653864	0.171644791421061	-3.83890143757539	0.000174771203282608	167832.798221614	103774.675138391	-0.480742593718507	1	"other"
"ko:K00171"	"hdi_diff"	0.276506225169658	0.188229040838681	1.46898812179909	0.14370603344786	89641.0739145591	110547.02572481	0.209625263776683	1	"other"
"ko:K00172"	"human"	-0.680521334141201	0.153154005046221	-4.44337928959693	1.60202234997447e-05	174373.146924644	118750.379562313	-0.384171200161122	0.203136433976763	"other"
"ko:K00172"	"hdi_diff"	0.448538633711095	0.167951682260691	2.67064091096677	0.00831477199266317	92401.9012691837	131375.692077771	0.351910331697011	1	"other"
"ko:K00174"	"human"	0.306256605574981	0.100058947504277	3.06076181304917	0.0025709349404242	502517.616415915	529834.4743923	0.0529338458383928	1	"other"
"ko:K00174"	"hdi_diff"	-0.314140359906769	0.109726602014135	-2.86293710130841	0.00473217244327191	643855.012271363	475199.63332525	-0.30373801687359	1	"other"
"ko:K00175"	"human"	0.315232893878255	0.101393068142644	3.10901819673484	0.00220523199454339	497128.960299141	527682.127417441	0.0596444846350271	1	"other"
"ko:K00175"	"hdi_diff"	-0.314832046761195	0.11118962484194	-2.83148762493568	0.00519949289245023	641617.604800701	473088.044504629	-0.304710428098328	1	"other"
"ko:K00176"	"human"	-0.00364441616629154	0.0338481947341631	-0.10766943983022	0.914386388448165	743020.775513263	707779.826547322	-0.0485908730987623	1	"other"
"ko:K00176"	"hdi_diff"	-0.0738603221870574	0.0371185934404687	-1.98984701038081	0.0482302514399191	745996.382269843	689467.726930281	-0.0788007511274388	1	"other"
"ko:K00177"	"human"	0.466572021227321	0.0950336456533432	4.90954564585734	2.14817386588192e-06	407845.808694803	498501.729005254	0.200717428807934	0.0272388446193828	"Human"
"ko:K00177"	"hdi_diff"	-0.362966622231007	0.104215757557424	-3.48283820737002	0.000632557302264633	620842.269377463	439880.220076904	-0.344573929726526	1	"Human"
"ko:K00179"	"human"	-0.18053289920046	0.113481761878167	-1.59085386244071	0.113522433038922	304534.293986949	366051.685826175	0.183990284949994	1	"other"
"ko:K00179"	"hdi_diff"	0.426693745839708	0.124446323212987	3.42873726457497	0.000762829581708406	317884.504608601	389131.793492928	0.202229387265024	1	"other"
"ko:K00180"	"human"	-0.218132351372831	0.113437741647753	-1.92292572299417	0.0561807920491065	309145.767577969	367694.572905214	0.173439208157839	1	"other"
"ko:K00180"	"hdi_diff"	0.465454564625745	0.124398049765947	3.74165483704521	0.000250625204413694	312986.935631398	393908.649098917	0.229956920504273	1	"other"
"ko:K00184"	"human"	-1.66066702536475	0.248888494044157	-6.67233345495724	3.49373211345352e-10	69114.6508567763	36460.8873460685	-0.639513668133044	4.43005231985907e-06	"NHA"
"ko:K00184"	"hdi_diff"	0.933471680556589	0.2729359983595	3.42011199023684	0.000785788552630701	18331.6106374243	45147.8324356271	0.901282943842067	1	"NHA"
"ko:K00185"	"human"	-2.9430178113411	0.372620666983442	-7.89816044066036	3.51703471525169e-13	28613.4235934956	13806.2733507596	-0.728715404427735	4.45960001893914e-09	"NHA"
"ko:K00185"	"hdi_diff"	1.88069487798822	0.408623123150342	4.60251701736485	8.19603873681831e-06	2912.06802321716	19026.4134035404	1.87667392072097	0.103925771182856	"NHA"
"ko:K00186"	"human"	0.511731131948037	0.108468278610196	4.71779527162085	4.99230412014764e-06	386474.123996532	474648.092364499	0.205508274383323	0.0633024162434721	"other"
"ko:K00186"	"hdi_diff"	-0.387992523512559	0.118948439245882	-3.26185468235131	0.00134053301849766	600343.876114928	414418.862650752	-0.370624662706861	1	"other"
"ko:K00187"	"human"	0.465951613228013	0.098006838673357	4.75427653350766	4.25988197568737e-06	396785.769877623	475032.479787355	0.17998625250105	0.0540153034517159	"other"
"ko:K00187"	"hdi_diff"	-0.390912728554032	0.1074762192688	-3.63720208259609	0.000366323190084349	602149.290972112	414122.341094659	-0.374343212124559	1	"other"
"ko:K00193"	"human"	-0.938911063766128	0.243229117286671	-3.86019188097255	0.000161361903280496	38024.4918342787	52860.9453747408	0.329426938337118	1	"Human_EUR"
"ko:K00193"	"hdi_diff"	1.50673514888563	0.266729814938571	5.64891911027133	6.76657759675909e-08	26893.5717199352	65303.6452510018	0.887138699380794	0.000858002039269052	"Human_EUR"
"ko:K00194"	"human"	-1.14220534903926	0.30959312219187	-3.68937572305426	0.000303360840421572	44875.0138523992	46503.5730607274	0.0356472137853524	1	"Human_EUR"
"ko:K00194"	"hdi_diff"	1.63837666281495	0.33950588280582	4.82576811121714	3.11393908595391e-06	21324.9134599269	58568.3474527776	1.01028855109084	0.0394847476098955	"Human_EUR"
"ko:K00196"	"human"	-0.111965294707097	0.241129044320714	-0.464337653817335	0.643007010688598	49545.465917415	86525.0807034371	0.557534944846336	1	"other"
"ko:K00196"	"hdi_diff"	0.960656429688323	0.264426833783124	3.63297633581404	0.000371929253754644	39822.3540045152	108903.470580004	1.00601755702127	1	"other"
"ko:K00197"	"human"	-0.868801445051492	0.262314385983155	-3.31206175290471	0.00113389990712862	77566.3213008433	72644.5105064526	-0.0655546293251302	1	"other"
"ko:K00197"	"hdi_diff"	0.83687644211583	0.287659094476539	2.90926467539195	0.00411336677870269	77395.125035331	70368.1743780318	-0.0951814118742456	1	"other"
"ko:K00198"	"human"	-1.06153316175745	0.229969537378245	-4.61597294084857	7.73862956954518e-06	70563.8277658134	65514.2132101101	-0.0742494516530935	0.0981258229418329	"Human_EUR"
"ko:K00198"	"hdi_diff"	1.28414936916649	0.252189099852354	5.0920098050166	9.42790537587541e-07	33461.6887875402	80872.7144959249	0.882457807149889	0.01195458401661	"Human_EUR"
"ko:K00202"	"human"	-0.994931832705574	0.263184913373533	-3.78035283235817	0.000217310413426996	86214.3199155048	61172.5721095505	-0.343132619137982	1	"other"
"ko:K00202"	"hdi_diff"	0.865682472121006	0.288613731866686	2.99945004876231	0.00311621606356905	46737.3238851467	68089.461883744	0.376272674828895	1	"other"
"ko:K00205"	"human"	-1.52586547676143	0.260408238446692	-5.85951307018188	2.38951316083343e-08	26451.4816687803	14679.8895236153	-0.588803363207317	0.00030299026879368	"NHA"
"ko:K00205"	"hdi_diff"	1.15667982958956	0.285568775746125	4.05044223258449	7.7946295990993e-05	7432.70995653589	18152.4963995076	0.892838125936664	0.988359033165791	"NHA"
"ko:K00207"	"human"	-1.20169155023837	0.256498453561025	-4.68498555665741	5.75381410999738e-06	67871.71186283	54802.4770323288	-0.213880425204822	0.0729583629147668	"other"
"ko:K00207"	"hdi_diff"	1.32972654991451	0.281281229046795	4.72739170836493	4.78863203823093e-06	27891.6793975205	67697.234232341	0.886695830125784	0.0607198542447682	"other"
"ko:K00208"	"human"	0.858721668365685	0.222213363315016	3.8644015623324	0.000158828846967434	218295.553065747	308338.268648677	0.345346224794989	1	"other"
"ko:K00208"	"hdi_diff"	-0.392446708682337	0.243683527429138	-1.61047696913555	0.10917106194149	383778.523146775	272189.813368338	-0.343564889141112	1	"other"
"ko:K00209"	"human"	0.942057458625651	0.305444304468074	3.08422008479166	0.00238668590271652	24700.2388019818	58115.1439761517	0.85559009429603	1	"other"
"ko:K00209"	"hdi_diff"	-0.0602238577450844	0.334956208013482	-0.17979621306992	0.857529235157773	80172.1280134073	47546.1724583001	-0.522466073925685	1	"other"
"ko:K00210"	"human"	0.0307084006632327	0.0249052643417898	1.23300842110339	0.219295143874171	804786.731771057	872894.016630474	0.0812367373379487	1	"other"
"ko:K00210"	"hdi_diff"	0.0762541955255887	0.0273116007778474	2.79200754821515	0.00584557510486464	827956.40539327	894426.622014968	0.0772222749141094	1	"other"
